date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:20:23	219279/219279	---M--	200	added ('OK')	image/png	etag:%223588f-5a9d2e467c4bc%22	https://www.devsnews.com/template/orgafe/orgafe/img/slider/sl5.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/slider/sl5.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:24	43820/43820	---M--	200	added ('OK')	image/png	etag:%22ab2c-5a9d2e467b51b%22	https://www.devsnews.com/template/orgafe/orgafe/img/shape/ab3.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/shape/ab3.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:25	90368/90368	---M--	200	added ('OK')	image/jpeg	etag:%2216100-5a9d2e466cab6%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/bg12.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/bg12.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:27	29393/29393	---M--	200	added ('OK')	image/png	etag:%2272d1-5a9d2e467b51b%22	https://www.devsnews.com/template/orgafe/orgafe/img/shape/s1.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/shape/s1.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:27	251146/251146	---M--	200	added ('OK')	image/png	etag:%223d50a-5a9d2e4673819%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/deal1.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/deal1.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:27	547952/547952	---M--	200	added ('OK')	image/jpeg	etag:%2285c70-5a9d2e466cab6%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/bg11.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/bg11.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:27	676101/676101	---M--	200	added ('OK')	image/png	etag:%22a5105-5a9d2e46718d8%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/bg4.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/bg4.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:28	24601/24601	---M--	200	added ('OK')	image/png	etag:%226019-5a9d2e467b51b%22	https://www.devsnews.com/template/orgafe/orgafe/img/shape/s2.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/shape/s2.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:28	6670/6670	---M--	200	added ('OK')	image/png	etag:%221a0e-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/s1.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/s1.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:28	6174/6174	---M--	200	added ('OK')	image/png	etag:%22181e-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/s2.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/s2.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:28	6616/6616	---M--	200	added ('OK')	image/png	etag:%2219d8-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/s3.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/s3.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:28	4288/4288	---M--	200	added ('OK')	image/png	etag:%2210c0-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/s4.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/s4.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:29	7178/7178	---M--	200	added ('OK')	image/png	etag:%221c0a-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/s5.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/s5.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:29	5859/5859	---M--	200	added ('OK')	image/png	etag:%2216e3-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/s6.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/s6.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:30	33104/33104	---M--	200	added ('OK')	image/png	etag:%228150-5a9d2e467b51b%22	https://www.devsnews.com/template/orgafe/orgafe/img/shape/b.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/shape/b.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:30	24387/24387	---M--	200	added ('OK')	image/png	etag:%225f43-5a9d2e467b51b%22	https://www.devsnews.com/template/orgafe/orgafe/img/shape/b2.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/shape/b2.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:30	8728/8728	---M--	200	added ('OK')	image/png	etag:%222218-5a9d2e4675759%22	https://www.devsnews.com/template/orgafe/orgafe/img/brand/01.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/brand/01.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:30	9475/9475	---M--	200	added ('OK')	image/png	etag:%222503-5a9d2e46766fa%22	https://www.devsnews.com/template/orgafe/orgafe/img/brand/02.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/brand/02.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:31	12535/12535	---M--	200	added ('OK')	image/png	etag:%2230f7-5a9d2e46766fa%22	https://www.devsnews.com/template/orgafe/orgafe/img/brand/03.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/brand/03.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:31	9388/9388	---M--	200	added ('OK')	image/png	etag:%2224ac-5a9d2e46766fa%22	https://www.devsnews.com/template/orgafe/orgafe/img/brand/04.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/brand/04.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:31	11350/11350	---M--	200	added ('OK')	image/png	etag:%222c56-5a9d2e46766fa%22	https://www.devsnews.com/template/orgafe/orgafe/img/brand/05.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/brand/05.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:32	14212/14212	---M--	200	added ('OK')	image/png	etag:%223784-5a9d2e467e3fc%22	https://www.devsnews.com/template/orgafe/orgafe/img/testimonial/test1.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/testimonial/test1.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:34	350429/350429	---M--	200	added ('OK')	image/jpeg	etag:%22558dd-5a9d2e466da57%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/bg13.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/bg13.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:34	6640/6640	---M--	200	added ('OK')	image/png	etag:%2219f0-5a9d2e467b51b%22	https://www.devsnews.com/template/orgafe/orgafe/img/shape/bl1.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/shape/bl1.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:34	6738/6738	---M--	200	added ('OK')	image/png	etag:%221a52-5a9d2e467b51b%22	https://www.devsnews.com/template/orgafe/orgafe/img/shape/bl2.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/shape/bl2.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:34	22947/22947	---M--	200	added ('OK')	image/png	etag:%2259a3-5a9d2e467b51b%22	https://www.devsnews.com/template/orgafe/orgafe/img/shape/bl3.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/shape/bl3.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:34	4098/4098	---M--	200	added ('OK')	image/png	etag:%221002-5a9d2e467b51b%22	https://www.devsnews.com/template/orgafe/orgafe/img/shape/bl4.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/shape/bl4.png	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:35	85886/85886	---M--	200	added ('OK')	image/jpeg	etag:%2214f7e-5a9d2e4675759%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/blog5.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/blog5.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:36	95906/95906	---M--	200	added ('OK')	image/jpeg	etag:%22176a2-5a9d2e4675759%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/blog6.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/blog6.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:36	69847/69847	---M--	200	added ('OK')	image/jpeg	etag:%22110d7-5a9d2e466da57%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/bg15.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/bg15.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/about.html)
07:20:36	76508/76508	---M--	200	added ('OK')	image/jpeg	etag:%2212adc-5a9d2e466da57%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/bg14.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/bg14.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/index-3.html)
07:20:36	29011/29011	---M--	200	added ('OK')	image/jpeg	etag:%227153-5a9d2e4669bd5%22	https://www.devsnews.com/template/orgafe/orgafe/img/about/about3.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/about/about3.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/about.html)
07:20:37	245324/245324	---M--	200	added ('OK')	image/jpeg	etag:%223be4c-5a9d2e4669bd5%22	https://www.devsnews.com/template/orgafe/orgafe/img/about/about2.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/about/about2.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/about.html)
07:20:39	44233/44233	---M--	200	added ('OK')	image/jpeg	etag:%22acc9-5a9d2e466e9f7%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/bg17.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/bg17.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/about.html)
07:20:39	5455/5455	---M--	200	added ('OK')	image/png	etag:%22154f-5a9d2e46795db%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/w1.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/w1.png	(from https://www.devsnews.com/template/orgafe/orgafe/about.html)
07:20:39	123979/123979	---M--	200	added ('OK')	image/jpeg	etag:%221e44b-5a9d2e466e9f7%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/bg16.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/bg16.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/about.html)
07:20:39	5908/5908	---M--	200	added ('OK')	image/png	etag:%221714-5a9d2e46795db%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/w2.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/w2.png	(from https://www.devsnews.com/template/orgafe/orgafe/about.html)
07:20:39	6772/6772	---M--	200	added ('OK')	image/png	etag:%221a74-5a9d2e46795db%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/w3.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/w3.png	(from https://www.devsnews.com/template/orgafe/orgafe/about.html)
07:20:40	4887/4887	---M--	200	added ('OK')	image/png	etag:%221317-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/icon9.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/icon9.png	(from https://www.devsnews.com/template/orgafe/orgafe/services.html)
07:20:41	7000/7000	---M--	200	added ('OK')	image/png	etag:%221b58-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/p1.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/p1.png	(from https://www.devsnews.com/template/orgafe/orgafe/services.html)
07:20:41	383188/383188	---M--	200	added ('OK')	image/jpeg	etag:%225d8d4-5a9d2e466f997%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/bg19.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/bg19.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/services.html)
07:20:41	6583/6583	---M--	200	added ('OK')	image/png	etag:%2219b7-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/p2.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/p2.png	(from https://www.devsnews.com/template/orgafe/orgafe/services.html)
07:20:41	5864/5864	---M--	200	added ('OK')	image/png	etag:%2216e8-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/icon/p3.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/icon/p3.png	(from https://www.devsnews.com/template/orgafe/orgafe/services.html)
07:20:41	861698/861698	---M--	200	added ('OK')	image/png	etag:%22d2602-5a9d2e4673819%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/what.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/what.png	(from https://www.devsnews.com/template/orgafe/orgafe/about.html)
07:20:42	42685/42685	---M--	200	added ('OK')	image/png	etag:%22a6bd-5a9d2e46795db%22	https://www.devsnews.com/template/orgafe/orgafe/img/product/product5.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/product/product5.png	(from https://www.devsnews.com/template/orgafe/orgafe/shop.html)
07:20:42	63951/63951	---M--	200	added ('OK')	image/png	etag:%22f9cf-5a9d2e467a57b%22	https://www.devsnews.com/template/orgafe/orgafe/img/product/product6.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/product/product6.png	(from https://www.devsnews.com/template/orgafe/orgafe/shop.html)
07:20:42	171449/171449	---M--	200	added ('OK')	image/jpeg	etag:%2229db9-5a9d2e466e9f7%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/bg18.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/bg18.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/services.html)
07:20:42	53567/53567	---M--	200	added ('OK')	image/png	etag:%22d13f-5a9d2e467a57b%22	https://www.devsnews.com/template/orgafe/orgafe/img/product/product7.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/product/product7.png	(from https://www.devsnews.com/template/orgafe/orgafe/shop.html)
07:20:43	301293/301293	---M--	200	added ('OK')	image/jpeg	etag:%22498ed-5a9d2e46747b9%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/b1.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/b1.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/blog.html)
07:20:46	38555/38555	---M--	200	added ('OK')	image/png	etag:%22969b-5a9d2e4675759%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/details/me.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/details/me.png	(from https://www.devsnews.com/template/orgafe/orgafe/blog.html)
07:20:46	11316/11316	---M--	200	added ('OK')	image/jpeg	etag:%222c34-5a9d2e4675759%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/details/img1.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/details/img1.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/blog.html)
07:20:46	215079/215079	---M--	200	added ('OK')	image/jpeg	etag:%2234827-5a9d2e46747b9%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/b2.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/b2.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/blog.html)
07:20:47	11931/11931	---M--	200	added ('OK')	image/jpeg	etag:%222e9b-5a9d2e4675759%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/details/img2.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/details/img2.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/blog.html)
07:20:47	343452/343452	---M--	200	added ('OK')	image/jpeg	etag:%2253d9c-5a9d2e46747b9%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/b4.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/b4.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/blog.html)
07:20:49	11274/11274	---M--	200	added ('OK')	image/jpeg	etag:%222c0a-5a9d2e4675759%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/details/img3.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/details/img3.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/blog.html)
07:20:50	362869/362869	---M--	200	added ('OK')	image/jpeg	etag:%2258975-5a9d2e46747b9%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/b3.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/b3.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/blog.html)
07:20:51	446925/446925	---M--	200	added ('OK')	image/jpeg	etag:%226d1cd-5a9d2e467769a%22	https://www.devsnews.com/template/orgafe/orgafe/img/gallery/lg1.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/gallery/lg1.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/gallery-2-col.html)
07:20:55	590157/590157	---M--	200	added ('OK')	image/jpeg	etag:%229014d-5a9d2e467769a%22	https://www.devsnews.com/template/orgafe/orgafe/img/gallery/lg2.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/gallery/lg2.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/gallery-2-col.html)
07:20:55	414005/414005	---M--	200	added ('OK')	image/jpeg	etag:%2265135-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/gallery/lg4.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/gallery/lg4.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/gallery-2-col.html)
07:20:56	345945/345945	---M--	200	added ('OK')	image/jpeg	etag:%2254759-5a9d2e467769a%22	https://www.devsnews.com/template/orgafe/orgafe/img/gallery/lg3.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/gallery/lg3.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/gallery-2-col.html)
07:20:58	42518/42518	---M--	200	added ('OK')	image/jpeg	etag:%22a616-5a9d2e467e3fc%22	https://www.devsnews.com/template/orgafe/orgafe/img/team/team6.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/team/team6.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/team.html)
07:20:59	52308/52308	---M--	200	added ('OK')	image/jpeg	etag:%22cc54-5a9d2e467e3fc%22	https://www.devsnews.com/template/orgafe/orgafe/img/team/team5.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/team/team5.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/team.html)
07:21:00	41257/41257	---M--	200	added ('OK')	image/jpeg	etag:%22a129-5a9d2e466f997%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/bg20.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/bg20.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/team.html)
07:21:01	47165/47165	---M--	200	added ('OK')	image/jpeg	etag:%22b83d-5a9d2e467e3fc%22	https://www.devsnews.com/template/orgafe/orgafe/img/team/team7.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/team/team7.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/team.html)
07:21:01	21682/21682	---M--	200	added ('OK')	image/png	etag:%2254b2-5a9d2e4675759%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/details/author.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/details/author.png	(from https://www.devsnews.com/template/orgafe/orgafe/blog-details.html)
07:21:01	25242/25242	---M--	200	added ('OK')	image/png	etag:%22629a-5a9d2e4675759%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/details/comments1.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/details/comments1.png	(from https://www.devsnews.com/template/orgafe/orgafe/blog-details.html)
07:21:01	72359/72359	---M--	200	added ('OK')	image/jpeg	etag:%2211aa7-5a9d2e467e3fc%22	https://www.devsnews.com/template/orgafe/orgafe/img/team/team8.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/team/team8.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/team.html)
07:21:02	26546/26546	---M--	200	added ('OK')	image/png	etag:%2267b2-5a9d2e4675759%22	https://www.devsnews.com/template/orgafe/orgafe/img/blog/details/comments2.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/blog/details/comments2.png	(from https://www.devsnews.com/template/orgafe/orgafe/blog-details.html)
07:21:02	13528/13528	---M--	200	added ('OK')	image/png	etag:%2234d8-5a9d2e46795db%22	https://www.devsnews.com/template/orgafe/orgafe/img/product/comments/01.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/product/comments/01.png	(from https://www.devsnews.com/template/orgafe/orgafe/product-details.html)
07:21:02	15185/15185	---M--	200	added ('OK')	image/png	etag:%223b51-5a9d2e46795db%22	https://www.devsnews.com/template/orgafe/orgafe/img/product/comments/02.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/product/comments/02.png	(from https://www.devsnews.com/template/orgafe/orgafe/product-details.html)
07:21:03	10321/10321	---M--	200	added ('OK')	image/jpeg	etag:%222851-5a9d2e467b51b%22	https://www.devsnews.com/template/orgafe/orgafe/img/service/sidebar1.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/service/sidebar1.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/services-details.html)
07:21:03	373904/373904	---M--	200	added ('OK')	image/jpeg	etag:%225b490-5a9d2e467863a%22	https://www.devsnews.com/template/orgafe/orgafe/img/gallery/lg5.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/gallery/lg5.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/gallery-2-col.html)
07:21:04	153120/153120	---M--	200	added ('OK')	image/jpeg	etag:%2225620-5a9d2e46795db%22	https://www.devsnews.com/template/orgafe/orgafe/img/product/lg1.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/product/lg1.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/product-details.html)
07:21:04	88099/88099	---M--	200	added ('OK')	image/jpeg	etag:%2215823-5a9d2e467a57b%22	https://www.devsnews.com/template/orgafe/orgafe/img/service/s-banner.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/service/s-banner.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/services-details.html)
07:21:05	822/822	---M--	200	added ('OK')	image/png	etag:%22336-5a9d2e467a57b%22	https://www.devsnews.com/template/orgafe/orgafe/img/service/icon.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/service/icon.png	(from https://www.devsnews.com/template/orgafe/orgafe/services-details.html)
07:21:05	265316/265316	---M--	200	added ('OK')	image/jpeg	etag:%2240c64-5a9d2e467a57b%22	https://www.devsnews.com/template/orgafe/orgafe/img/service/ser1.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/service/ser1.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/services-details.html)
07:21:06	25270/25270	---M--	200	added ('OK')	image/png	etag:%2262b6-5a9d2e4669bd5%22	https://www.devsnews.com/template/orgafe/orgafe/img/bg/404.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/bg/404.png	(from https://www.devsnews.com/template/orgafe/orgafe/404.html)
07:21:07	106318/106318	---M--	200	added ('OK')	image/jpeg	etag:%2219f4e-5a9d2e467b51b%22	https://www.devsnews.com/template/orgafe/orgafe/img/service/ser4.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/service/ser4.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/services-details.html)
07:21:07	90687/90687	---M--	200	added ('OK')	image/jpeg	etag:%221623f-5a9d2e467a57b%22	https://www.devsnews.com/template/orgafe/orgafe/img/service/ser3.jpg	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/service/ser3.jpg	(from https://www.devsnews.com/template/orgafe/orgafe/services-details.html)
07:21:07	162274/162274	---M--	200	added ('OK')	image/png	etag:%22279e2-5a9d2e467a57b%22	https://www.devsnews.com/template/orgafe/orgafe/img/service/ser2.png	C:/My%20Web%20Sites/farm2/www.devsnews.com/template/orgafe/orgafe/img/service/ser2.png	(from https://www.devsnews.com/template/orgafe/orgafe/services-details.html)
